id,name,releasedate,duration,directorid,producerid,writerid,imdb,budget,collection,certification,score
tt0368709,Elizabethtown,"14 October 2005 ","2h 3min",/name/nm0001081?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0001081?ref_=tt_ov_wr,6.4,"$57,000,000","$10,618,711","Rated PG-13 for language and some sexual references",0.0000
tt0368891,"National Treasure","21 January 2005 ","2h 11min",/name/nm0005509?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0467942?ref_=tt_ov_wr,6.9,"$100,000,000","$35,142,554","Rated PG for action violence and some scary images",0.0000
tt0369441,"Fun with Dick and Jane","21 December 2005 ","1h 30min",/name/nm0661751?ref_=tt_ov_dr,/company/co0050868?ref_=cons_tt_dt_co_1,/name/nm0031976?ref_=tt_ov_wr,6.1,"$100,000,000","$21,530,160","Rated PG-13 for brief language, some sexual humor and occasional humorous drug references",0.0000
tt0369610,"Jurassic World","12 June 2015 ","2h 4min",/name/nm1119880?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0415425?ref_=tt_ov_wr,7.0,"$150,000,000","$208,806,270","Rated PG-13 for intense sequences of science-fiction violence and peril",0.0000
tt0369735,Monster-in-Law,"13 May 2005 ","1h 41min",/name/nm0525659?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm1390172?ref_=tt_ov_wr,5.5,"$60,000,000","$23,105,133","Rated PG-13 for sex references and language",0.0000
tt0370263,"AVP: Alien vs. Predator","1 October 2004 ","1h 41min",/name/nm0027271?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0639321?ref_=tt_ov_wr,5.6,"$60,000,000","$38,291,056","Rated PG-13 for violence, language, horror images, slime and gore",0.0000
tt0371246,Spanglish,"17 December 2004 ","2h 11min",/name/nm0000985?ref_=tt_ov_dr,/company/co0050868?ref_=cons_tt_dt_co_1,/name/nm0000985?ref_=tt_ov_wr,6.4,"$80,000,000","$8,817,853","Rated PG-13 for some sexual content and brief language",0.0000
tt0371606,"Chicken Little","16 November 2005 ","1h 21min",/name/nm0227540?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0227540?ref_=tt_ov_wr,5.8,"$150,000,000","$40,049,778",G,0.0000
tt0371746,"Iron Man","2 May 2008 ","2h 6min",/name/nm0269463?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm1318843?ref_=tt_ov_wr,7.9,"$140,000,000","$98,618,668",U,0.0000
tt0372183,"The Bourne Supremacy","9 October 2004 ","1h 48min",/name/nm0339030?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0524924?ref_=tt_ov_wr,7.8,"$75,000,000","$52,521,865",A,0.0000
tt0372237,"Guess Who","25 March 2005 ","1h 45min",/name/nm0838198?ref_=tt_ov_dr,/company/co0050868?ref_=cons_tt_dt_co_1,/name/nm0741740?ref_=tt_ov_wr,5.9,"$35,000,000","$20,671,446","Rated PG-13 for sex-related humor",0.0000
tt0372532,"Something Borrowed","4 February 2005 ","1h 30min",/name/nm0453270?ref_=tt_ov_dr,/company/co0076476?ref_=cons_tt_dt_co_1,/name/nm1814871?ref_=tt_ov_wr,6.1,"$15,000,000","$11,129,580","Rated PG-13 for sexual content including dialogue",0.0000
tt0372784,"Batman Begins","17 June 2005 ","2h 20min",/name/nm0634240?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0004170?ref_=tt_ov_wr,8.3,"$150,000,000","$48,745,440",UA,0.0000
tt0373889,"Harry Potter and the Order of the Phoenix","13 July 2007 ","2h 18min",/name/nm0946734?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0325533?ref_=tt_ov_wr,7.5,"$150,000,000","$77,108,414","Rated PG-13 for sequences of fantasy violence and frightening images",0.0000
tt0373926,"The Interpreter","15 April 2005 ","2h 8min",/name/nm0001628?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0826369?ref_=tt_ov_wr,6.4,"$80,000,000","$22,822,455","Rated PG-13 for violence, some sexual content and brief strong language",0.0000
tt0375063,Sideways,"21 January 2005 ","2h 6min",/name/nm0668247?ref_=tt_ov_dr,/company/co0028932?ref_=cons_tt_dt_co_1,/name/nm0681914?ref_=tt_ov_wr,7.5,"$12,000,000","$207,042","Rated R for language, some strong sexual content and nudity",0.0000
tt0375210,"White Noise","7 January 2005 ","1h 41min",/name/nm0768249?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0425894?ref_=tt_ov_wr,5.5,"$10,000,000","$24,113,565","Rated PG-13 for violence, disturbing images and language",0.0000
tt0375679,Crash,"6 May 2005 ","1h 52min",/name/nm0353673?ref_=tt_ov_dr,/company/co0107198?ref_=cons_tt_dt_co_1,/name/nm0353673?ref_=tt_ov_wr,7.8,"$6,500,000","$9,107,071",A,0.0000
tt0376105,"Racing Stripes","14 January 2005 ","1h 42min",/name/nm0238865?ref_=tt_ov_dr,/company/co0054452?ref_=cons_tt_dt_co_1,/name/nm1419268?ref_=tt_ov_wr,5.2,"$30,000,000","$18,862,432","Rated PG for mild crude humor and some language",0.0000
tt0376541,Closer,"3 December 2004 ","1h 44min",/name/nm0001566?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0544999?ref_=tt_ov_wr,7.3,"$27,000,000","$7,707,972","Rated R for sequences of graphic sexual dialogue, nudity/sexuality and language",0.0000
tt0376994,"X-Men: The Last Stand","2 June 2006 ","1h 44min",/name/nm0711840?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm1334526?ref_=tt_ov_wr,6.7,"$210,000,000","$122,861,157",A,0.0000
tt0377092,"Mean Girls","3 September 2004 ","1h 37min",/name/nm0914134?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm1577281?ref_=tt_ov_wr,7.0,"$17,000,000","$24,432,195",A,0.0000
tt0377109,"The Ring Two","18 March 2005 ","1h 50min",/name/nm0620378?ref_=tt_ov_dr,/company/co0040938?ref_=cons_tt_dt_co_1,/name/nm0472567?ref_=tt_ov_wr,5.4,"$50,000,000","$35,065,237","Rated PG-13 for violence/terror, disturbing images, thematic elements and some language",0.0000
tt0377471,"Be Cool","4 March 2005 ","1h 58min",/name/nm0336620?ref_=tt_ov_dr,/company/co0016037?ref_=cons_tt_dt_co_1,/name/nm0001465?ref_=tt_ov_wr,5.7,"$53,000,000","$23,450,212","Rated PG-13 for violence, sensuality, and language including sexual references",0.0000
tt0377818,"The Dukes of Hazzard","5 August 2005 ","1h 44min",/name/nm0151540?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm1016088?ref_=tt_ov_wr,5.1,"$50,000,000","$30,675,314","Rated PG-13 for sexual content, crude and drug-related humor, language and comic action violence",0.0000
tt0378194,"Kill Bill: Vol. 2","20 August 2004 ","2h 17min",/name/nm0000233?ref_=tt_ov_dr,/company/co0022594?ref_=cons_tt_dt_co_1,/name/nm0000233?ref_=tt_ov_wr,8.0,"$30,000,000","$25,104,949","Rated R for violence, language and brief drug use",0.0000
tt0379725,Capote,"3 February 2006 ","1h 54min",/name/nm0587955?ref_=tt_ov_dr,/company/co0014453?ref_=cons_tt_dt_co_1,/name/nm0001246?ref_=tt_ov_wr,7.4,"$7,000,000","$324,857","Rated R for some violent images and brief strong language",0.0000
tt0379865,Leatherheads,"4 April 2008 ","1h 54min",/name/nm0000123?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm1445106?ref_=tt_ov_wr,6.0,"$58,000,000","$12,682,595","Rated PG-13 for brief strong language",0.0000
tt0381061,"Casino Royale","15 December 2006 ","2h 24min",/name/nm0132709?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0701031?ref_=tt_ov_wr,8.0,"$150,000,000","$40,833,156","Rated PG-13 for intense sequences of violent action, a scene of torture, sexual content and nudity",0.0000
tt0381707,"White Chicks","8 October 2004 ","1h 49min",/name/nm0005540?ref_=tt_ov_dr,/company/co0003580?ref_=cons_tt_dt_co_1,/name/nm0005540?ref_=tt_ov_wr,5.5,"$37,000,000","$19,676,748","Rated PG-13 for crude and sexual humor, language and some drug content",0.0000
tt0381849,"3:10 to Yuma","7 September 2007 ","2h 2min",/name/nm0003506?ref_=tt_ov_dr,/company/co0173285?ref_=cons_tt_dt_co_1,/name/nm0919925?ref_=tt_ov_wr,7.7,"$55,000,000","$14,035,033","Rated R for violence and some language",0.0000
tt0382077,"Hide and Seek","28 January 2005 ","1h 41min",/name/nm0689852?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm1324179?ref_=tt_ov_wr,5.9,"$30,000,000","$21,959,233","Rated R for frightening sequences and violence",0.0000
tt0382625,"The Da Vinci Code","26 May 2006 ","2h 29min",/name/nm0000165?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0326040?ref_=tt_ov_wr,6.6,"$125,000,000","$77,073,388",A,0.0000
tt0382932,Ratatouille,"24 August 2007 ","1h 51min",/name/nm0083348?ref_=tt_ov_dr,/company/co0017902?ref_=cons_tt_dt_co_1,/name/nm0083348?ref_=tt_ov_wr,8.0,"$150,000,000","$47,027,395",G,0.0000
tt0382992,Stealth,"29 July 2005 ","2h 1min",/name/nm0003418?ref_=tt_ov_dr,/company/co0050868?ref_=cons_tt_dt_co_1,/name/nm0725379?ref_=tt_ov_wr,5.0,"$135,000,000","$13,251,545","Rated PG-13 for intense action, some violence, brief strong language and innuendo",0.0000
tt0383010,"The Three Stooges","13 April 2012 ","1h 32min",/name/nm0268370?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0148808?ref_=tt_ov_wr,5.1,"$17,010,125,","$44,338,22","Rated PG for slapstick action violence, some rude and suggestive humor including language",0.0000
tt0384793,Accepted,"18 August 2006 ","1h 33min",/name/nm0684336?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0177836?ref_=tt_ov_wr,6.5,"$23,000,000","$10,023,835","Rated PG-13 for language, sexual material and drug content",0.0000
tt0384806,"The Amityville Horror","15 April 2005 ","1h 30min",/name/nm1497918?ref_=tt_ov_dr,/company/co0016037?ref_=cons_tt_dt_co_1,/name/nm0466925?ref_=tt_ov_wr,6.0,"$19,000,000","$23,507,007","Rated R for violence, disturbing images, language, brief sexuality and drug use",0.0000
tt0385267,"In Good Company","14 January 2005 ","1h 49min",/name/nm0919369?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0919369?ref_=tt_ov_wr,6.5,"$26,000,000","$151,750","Rated PG-13 for some sexual content and drug references",0.0000
tt0385307,"Miss Congeniality 2: Armed and Fabulous","24 March 2005 ","1h 55min",/name/nm0664756?ref_=tt_ov_dr,/company/co0040620?ref_=cons_tt_dt_co_1,/name/nm0492909?ref_=tt_ov_wr,5.0,"$45,000,000","$14,043,215","Rated PG-13 for sex-related humor",0.0000
tt0385726,"Glory Road","13 January 2006 ","1h 58min",/name/nm1595280?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm1480450?ref_=tt_ov_wr,7.2,"$16,927,589,","$42,643,187","Rated PG for racial issues including violence and epithets, and momentary language",0.0000
tt0385752,"The Golden Compass","4 January 2008 ","1h 53min",/name/nm0919363?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0919363?ref_=tt_ov_wr,6.1,"$180,000,000","$25,783,232","Rated PG-13 for sequences of fantasy violence",0.0000
tt0385880,"Monster House","21 July 2006 ","1h 31min",/name/nm1481493?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm1363595?ref_=tt_ov_wr,6.6,"$75,000,000","$22,217,226","Rated PG for scary images and sequences, thematic elements, some crude humor and brief language",0.0000
tt0386117,"Where the Wild Things Are","16 October 2009 ","1h 41min",/name/nm0005069?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0005069?ref_=tt_ov_wr,6.8,"$100,000,000","$32,695,407","Rated PG for mild thematic elements, some adventure action and brief language",0.0000
tt0386140,"The Legend of Zorro","28 October 2005 ","2h 9min",/name/nm0132709?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0649460?ref_=tt_ov_wr,5.9,"$75,000,000","$16,328,506","Rated PG for sequences of violence/peril and action, language and a couple of suggestive moments",0.0000
tt0387564,Saw,"29 October 2004 ","1h 43min",/name/nm1490123?ref_=tt_ov_dr,/company/co0021715?ref_=cons_tt_dt_co_1,/name/nm1191481?ref_=tt_ov_wr,7.6,"$1,200,000","$18,276,468","Rated R for strong grisly violence and language",0.0000
tt0388125,"In Her Shoes","7 October 2005 ","2h 10min",/name/nm0000436?ref_=tt_ov_dr,/company/co0017497?ref_=cons_tt_dt_co_1,/name/nm1497265?ref_=tt_ov_wr,6.5,"$10,017,575,","$32,880,591","Rated PG-13 for thematic material, language and some sexual content",0.0000
tt0388419,"Christmas with the Kranks","24 December 2004 ","1h 39min",/name/nm0005387?ref_=tt_ov_dr,/company/co0003580?ref_=cons_tt_dt_co_1,/name/nm0001300?ref_=tt_ov_wr,5.3,"$60,000,000","$21,570,867","Rated PG for brief language and suggestive content",0.0000
tt0388500,"Beauty Shop","30 March 2005 ","1h 45min",/name/nm0937306?ref_=tt_ov_dr,/company/co0016037?ref_=cons_tt_dt_co_1,/name/nm0402804?ref_=tt_ov_wr,5.5,"$12,801,465,","$36,351,35","Rated PG-13 on appeal for sexual material, language and brief drug references",0.0000
tt0388795,"Brokeback Mountain","6 January 2006 ","2h 14min",/name/nm0000487?ref_=tt_ov_dr,/company/co0042399?ref_=cons_tt_dt_co_1,/name/nm0698925?ref_=tt_ov_wr,7.7,"$14,000,000","$547,425",A,0.0000
tt0389722,"30 Days of Night","30 November 2007 ","1h 53min",/name/nm1720541?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0632051?ref_=tt_ov_wr,6.6,"$32,000,000","$15,951,902","Rated R for strong horror violence and language",0.0000
tt0389790,"Bee Movie","2 November 2007 ","1h 31min",/name/nm0971239?ref_=tt_ov_dr,/company/co0129164?ref_=cons_tt_dt_co_1,/name/nm0000632?ref_=tt_ov_wr,6.1,"$150,000,000","$38,021,044","Rated PG for mild suggestive humor, and a brief depiction of smoking",0.0000
tt0389860,Click,"23 June 2006 ","1h 47min",/name/nm0178997?ref_=tt_ov_dr,/company/co0050868?ref_=cons_tt_dt_co_1,/name/nm0466175?ref_=tt_ov_wr,6.4,"$70,000,000","$40,011,365","Rated PG-13 for language, crude and sex-related humor, and some drug references",0.0000
tt0391198,"The Grudge","22 October 2004 ","1h 31min",/name/nm1234345?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0839812?ref_=tt_ov_wr,5.9,"$10,000,000","$39,128,715","Rated PG-13 for mature thematic material, disturbing images/terror/violence, and some sensuality",0.0000
tt0393162,"Coach Carter","14 January 2005 ","2h 16min",/name/nm0141961?ref_=tt_ov_dr,/company/co0119394?ref_=cons_tt_dt_co_1,/name/nm0777043?ref_=tt_ov_wr,7.3,"$30,000,000","$29,168,180","Rated PG-13 for violence, sexual content, language, teen partying and some drug material",0.0000
tt0393735,"The Shaggy Dog","10 March 2006 ","1h 38min",/name/nm0005367?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0926727?ref_=tt_ov_wr,4.4,"$50,000,000","$16,310,058","Rated PG for some mild rude humor",0.0000
tt0395169,"Hotel Rwanda","4 March 2005 ","2h 1min",/name/nm0313623?ref_=tt_ov_dr,/company/co0026841?ref_=cons_tt_dt_co_1,/name/nm0669311?ref_=tt_ov_wr,8.1,"$17,500,000","$100,091","Rated PG-13 on appeal for violence, disturbing images and brief strong language",0.0000
tt0395699,"The Pacifier","4 March 2005 ","1h 35min",/name/nm0788202?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0502073?ref_=tt_ov_wr,5.6,"$56,000,000","$30,552,694","Rated PG for action violence, language and rude humor",0.0000
tt0396269,"Wedding Crashers","15 July 2005 ","1h 59min",/name/nm0229694?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0264520?ref_=tt_ov_wr,7.0,"$40,000,000","$33,900,720","Rated R for sexual content/nudity and language",0.0000
tt0396555,"Meet the Robinsons","30 March 2007 ","1h 35min",/name/nm0027459?ref_=tt_ov_dr,/company/co0074039?ref_=cons_tt_dt_co_1,/name/nm0007075?ref_=tt_ov_wr,6.9,"$150,000,000","$25,123,781",G,0.0000
tt0396592,"Fat Albert","25 December 2004 ","1h 33min",/name/nm0959034?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0001070?ref_=tt_ov_wr,4.3,"$26,000,000","$10,021,510","Rated PG for momentary language",0.0000
tt0396752,"Nanny McPhee","5 May 2006 ","1h 37min",/name/nm0428600?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0000668?ref_=tt_ov_wr,6.6,"$25,000,000","$14,503,650","Rated PG for mild thematic elements, some rude humor and brief language",0.0000
tt0397065,"House of Wax","6 May 2005 ","1h 48min",/name/nm1429471?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0067676?ref_=tt_ov_wr,5.3,"$30,000,000","$12,077,236","Rated R for horror violence, some sexual content and language",0.0000
tt0397101,"The Skeleton Key","12 August 2005 ","1h 44min",/name/nm0812200?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0472567?ref_=tt_ov_wr,6.5,"$43,000,000","$16,057,945","Rated PG-13 for violence, disturbing images, some partial nudity and thematic material",0.0000
tt0397313,"Eight Below","17 February 2006 ",2h,/name/nm0550881?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0226547?ref_=tt_ov_wr,7.3,"$40,000,000","$24,968,601","Rated PG for some peril and brief mild language",0.0000
tt0397535,"Memoirs of a Geisha","23 December 2005 ","2h 25min",/name/nm0551128?ref_=tt_ov_dr,/company/co0050868?ref_=cons_tt_dt_co_1,/name/nm0842523?ref_=tt_ov_wr,7.4,"$85,000,000","$682,504","Rated PG-13 for mature subject matter and some sexual content",0.0000
tt0398165,"The Longest Yard","27 May 2005 ","1h 53min",/name/nm0781842?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0748665?ref_=tt_ov_wr,6.4,"$82,000,000","$58,613,245","Rated PG-13 for crude and sexual humor, violence, language and drug references",0.0000
tt0398286,Tangled,"21 January 2011 ","1h 40min",/name/nm1977355?ref_=tt_ov_dr,/company/co0074039?ref_=cons_tt_dt_co_1,/name/nm1557594?ref_=tt_ov_wr,7.8,"$260,000,000","$48,767,052","Rated PG for brief mild violence",0.0000
tt0398375,"Rumor Has It...","22 December 2005 ","1h 37min",/name/nm0001661?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0341372?ref_=tt_ov_wr,5.5,"$70,000,000","$868,567
            (Germany)","Rated PG-13 for mature thematic material, sexual content, crude humor and a drug reference",0.0000
tt0398808,"Bridge to Terabithia","16 February 2007 ","1h 36min",/name/nm0190780?ref_=tt_ov_dr,/company/co0073388?ref_=cons_tt_dt_co_1,/name/nm0830969?ref_=tt_ov_wr,7.2,"$17,000,000","$28,536,717","Rated PG for thematic elements including bullying, some peril and mild language",0.0000
tt0399146,"A History of Violence","30 September 2005 ","1h 36min",/name/nm0000343?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0905957?ref_=tt_ov_wr,7.5,"$32,000,000","$515,992","Rated R for strong brutal violence, graphic sexuality, nudity, language and some drug use",0.0000
tt0399201,"The Island","22 July 2005 ","2h 16min",/name/nm0000881?ref_=tt_ov_dr,/company/co0040938?ref_=cons_tt_dt_co_1,/name/nm1047021?ref_=tt_ov_wr,6.9,"$126,000,000","$12,409,070","Rated PG-13 for intense sequences of violence and action, some sexuality and language",0.0000
tt0400717,"Open Season","29 September 2006 ","1h 26min",/name/nm0021249?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0070368?ref_=tt_ov_wr,6.2,"$85,000,000","$23,624,548","Rated PG for some rude humor, mild action and brief language",0.0000
tt0401855,"Underworld: Evolution","20 January 2006 ","1h 46min",/name/nm0936482?ref_=tt_ov_dr,/company/co0010568?ref_=cons_tt_dt_co_1,/name/nm0564286?ref_=tt_ov_wr,6.7,"$50,000,000","$26,857,181","Rated R for pervasive strong violence and gore, some sexuality/nudity and language",0.0000
tt0401997,Breach,"16 February 2007 ","1h 50min",/name/nm0712753?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0563240?ref_=tt_ov_wr,7.0,"$12,261,835,","$33,231,26","Rated PG-13 for violence, sexual content and language",0.0000
tt0403508,"The Sisterhood of the Traveling Pants","1 June 2005 ","1h 59min",/name/nm0477129?ref_=tt_ov_dr,/company/co0054452?ref_=cons_tt_dt_co_1,/name/nm1569351?ref_=tt_ov_wr,6.5,"$25,000,000","$9,833,340","Rated PG for thematic elements, some sensuality and language",0.0000
tt0404032,"The Exorcism of Emily Rose","9 September 2005 ","1h 59min",/name/nm0220600?ref_=tt_ov_dr,/company/co0010568?ref_=cons_tt_dt_co_1,/name/nm0090199?ref_=tt_ov_wr,6.7,"$20,000,000","$30,054,300","Rated PG-13 for thematic material, including intense/frightening sequences and disturbing images",0.0000
tt0405159,"Million Dollar Baby","11 March 2005 ","2h 12min",/name/nm0000142?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0353673?ref_=tt_ov_wr,8.1,"$30,000,000","$179,953",UA,0.0000
tt0405325,"Sky High","29 July 2005 ","1h 40min",/name/nm0593610?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm1467549?ref_=tt_ov_wr,6.2,"$35,000,000","$14,631,784","Rated PG for action violence and some mild language",0.0000
tt0405422,"The 40 Year Old Virgin","19 August 2005 ","1h 56min",/name/nm0031976?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0031976?ref_=tt_ov_wr,7.1,"$26,000,000","$21,422,815","Rated R for pervasive sexual content, language and some drug use",0.0000
tt0406375,"Zathura: A Space Adventure","11 November 2005 ","1h 41min",/name/nm0269463?ref_=tt_ov_dr,/company/co0050868?ref_=cons_tt_dt_co_1,/name/nm0885575?ref_=tt_ov_wr,6.2,"$65,000,000","$13,427,872","Rated PG for fantasy action and peril, and some language",0.0000
